"","ch_in","business_lat","business_long","WE","Quarter","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","TOBS_1","TOBS_2","TOBS_3","TOBS_4"
"16520",0,33.4872149418,-112.0647604613,0,"Q3",0,0,0,359.75,193,378,200,367,361,378
"17492",0,33.4872149418,-112.0647604613,0,"Q3",8,0,0,270.5,181.75,289,322,328,200,333
"17561",0,33.4872149418,-112.0647604613,0,"Q3",0,0,0,324.75,208.5,367,344,200,267,278
"19232",0,33.4872149418,-112.0647604613,1,"Q2",0,0,0,294,144,283,272,256,256,267
"23059",0,33.4872149418,-112.0647604613,0,"Q2",0,0,0,337.75,180.5,372,406,450,450,400
"23864",0,33.4872149418,-112.0647604613,0,"Q3",0,0,0,293,140.25,328,344,378,339,272
"3794",0,33.459347,-112.064755,0,"Q1",0,0,0,194,50,56,56,200,78,200
"21625",0,33.459347,-112.064755,0,"Q1",0,0,0,162.5,33.5,150,133,106,117,172
"2746",0,33.4708678,-112.0647534,0,"Q4",0,0,0,317,155.333333333333,194,217,217,172,167
"11596",0,33.4708678,-112.0647534,0,"Q3",0,0,0,364,237.5,367,200,333,294,367
"14531",0,33.4708678,-112.0647534,0,"Q1",0,0,0,229,83.25,256,233,200,222,217
"19671",0,33.4708678,-112.0647534,0,"Q2",0,0,0,320.75,164,344,328,378,367,356
"20389",1,33.4708678,-112.0647534,0,"Q3",0,0,0,361.25,226.5,367,372,372,361,389
"28605",0,33.5256105,-112.0646603,1,"Q3",45.0909090909091,0,0,289,203,322,378,383,356,372
"14725",0,33.5170064113,-112.0646513449,1,"Q1",345.8,0,0,122.25,43,161,206,200,244,222
"15785",0,33.5170064113,-112.0646513449,0,"Q2",0,0,0,233.25,93,261,200,328,356,350
"16069",0,33.5170064113,-112.0646513449,1,"Q2",0,0,0,305.5,186.5,261,317,239,233,206
"16896",0,33.5170064113,-112.0646513449,0,"Q3",0.8,0,0,332,212.5,378,383,389,372,350
"21551",0,33.5170064113,-112.0646513449,0,"Q1",6.16666666666667,0,0,119.5,54,106,100,100,67,83
"24775",1,33.5198524,-112.064637,1,"Q1",20.2307692307692,0,0,101.25,40.25,94,128,200,150,72
"24923",0,33.5198524,-112.064637,1,"Q1",0,0,0,190.5,48.5,206,150,183,217,256
"24929",1,33.5198524,-112.064637,0,"Q1",0,0,0,134.75,65.5,150,183,217,256,256
"10835",0,33.5253385734,-112.064487738,0,"Q2",0,0,0,286.25,161,339,328,333,311,200
"11616",0,33.5253385734,-112.064487738,0,"Q3",4.77777777777778,0,0,307,143,333,294,367,389,389
"11676",0,33.5253385734,-112.064487738,0,"Q3",0,0,0,347.25,230.75,389,200,200,372,372
"14486",0,33.5253385734,-112.064487738,1,"Q1",0,0,0,220.5,91.5,244,272,256,233,200
"18945",1,33.5253385734,-112.064487738,0,"Q1",0,0,0,176.25,19.25,200,244,233,233,244
"20468",1,33.5253385734,-112.064487738,0,"Q3",3.54545454545455,0,0,340.5,206.75,361,356,394,400,394
"21979",1,33.5253385734,-112.064487738,0,"Q1",0,0,0,241.75,116.5,278,233,244,261,256
"22055",0,33.5253385734,-112.064487738,0,"Q1",0,0,0,198.75,46,211,256,272,256,261
"23274",0,33.5253385734,-112.064487738,0,"Q3",0,0,0,350.25,202.75,400,400,400,400,378
"24656",0,33.5253385734,-112.064487738,0,"Q4",0,0,0,175,59.75,183,111,200,94,128
"1636",0,33.5389251117,-112.0643465177,0,"Q2",0,0,0,380.5,204,411,200,389,406,406
"6378",0,33.5389251117,-112.0643465177,1,"Q3",0,0,0,364,230.5,394,389,344,200,350
"11431",0,33.5389251117,-112.0643465177,0,"Q2",0,0,0,408.25,244.5,433,439,411,400,372
"11504",0,33.5389251117,-112.0643465177,0,"Q3",1.84615384615385,0,0,357,239,372,200,200,378,200
"11900",0,33.5389251117,-112.0643465177,0,"Q3",0,0,0,350,222,228,200,200,200,200
"17153",0,33.5389251117,-112.0643465177,1,"Q3",0,0,0,355.5,220.75,383,322,272,328,272
"17661",0,33.5389251117,-112.0643465177,1,"Q4",0,0,0,311.25,158.5,322,311,294,267,206
"18461",1,33.5389251117,-112.0643465177,0,"Q1",0,0,0,219.5,93.25,239,200,200,200,200
"4953",0,33.521715,-112.0641236,1,"Q2",16.5833333333333,0,0,89,14,111,194,261,294,200
"5371",0,33.521715,-112.0641236,1,"Q2",0,0,0,262.25,119.5,294,300,294,272,200
"7254",0,33.521715,-112.0641236,1,"Q3",1.08333333333333,0,0,298.75,184.75,356,372,367,361,200
"10659",0,33.521715,-112.0641236,1,"Q2",0,0,0,279,134.75,311,350,350,350,333
"15644",0,33.521715,-112.0641236,1,"Q2",0,0,0,283,150,211,200,239,211,150
"19100",0,33.521715,-112.0641236,1,"Q1",0,0,0,220.75,98.75,250,256,250,267,283
"27251",1,33.521715,-112.0641236,0,"Q4",0,0,0,216.75,76.25,211,211,189,189,156
"665",0,33.5095,-112.063826,1,"Q1",0,0,0,130.5,27.5,122,161,200,161,200
"738",0,33.5095,-112.063826,0,"Q1",0,0,0,139,50,172,150,156,89,139
"1334",0,33.5095,-112.063826,0,"Q2",0,0,0,311,151.25,339,306,200,250,200
"3156",0,33.5095,-112.063826,1,"Q4",0,0,0,146,57,178,156,189,233,200
"6037",0,33.5095,-112.063826,0,"Q2",0,0,0,244,124,244,272,272,267,261
"7456",0,33.5095,-112.063826,0,"Q3",0,0,0,411,289,383,372,383,389,400
"10126",0,33.5095,-112.063826,1,"Q2",0,0,0,232,101.25,267,261,200,167,194
"16728",0,33.6561019405,-112.0636328614,0,"Q3",0,0,0,334.75,227.75,372,378,367,372,378
"17805",0,33.6561019405,-112.0636328614,0,"Q4",0,0,0,247.25,133.25,283,294,300,311,311
"23284",0,33.6561019405,-112.0636328614,0,"Q3",0,0,0,361,204.25,400,400,400,378,361
"28455",1,33.6561019405,-112.0636328614,0,"Q2",0,0,0,320.75,209.75,300,217,328,333,361
"28600",0,33.6561019405,-112.0636328614,1,"Q3",0.5,0,0,303,205.5,244,322,378,383,356
"6573",1,33.4473646,-112.0632998,0,"Q3",0,0,0,377.5,241.5,428,200,200,294,328
"28846",1,33.49548,-112.063272,0,"Q3",0,0,0,334.75,201.25,372,367,356,356,200
"1383",0,33.508841,-112.063072,0,"Q2",0.3,0,0,153,73.5,206,222,200,306,300
"1607",0,33.508841,-112.063072,1,"Q2",0,0,0,312.25,183.25,333,356,383,411,200
"4669",0,33.508841,-112.063072,1,"Q1",0,0,0,230.25,94.5,261,244,194,250,200
"8325",0,33.508841,-112.063072,0,"Q4",0,0,0,217.75,79.25,239,239,200,200,250
"8970",0,33.508841,-112.063072,0,"Q1",0,0,0,156.75,14,183,200,200,211,228
"23947",0,33.508841,-112.063072,0,"Q3",0,0,0,287.75,175,278,267,328,294,300
"28326",1,33.4951392058,-112.06179142,0,"Q2",0,0,0,298.75,144.5,333,344,306,289,200
"789",0,33.5094076522,-112.0614463472,1,"Q1",76.0769230769231,0,0,183,56,117,178,222,239,244
"930",0,33.5094076522,-112.0614463472,0,"Q1",0,0,0,233.5,129.25,261,244,200,206,200
"938",0,33.5094076522,-112.0614463472,0,"Q1",0,0,0,213.75,104.5,244,200,206,200,144
"2578",0,33.5094076522,-112.0614463472,0,"Q3",0,0,0,340.25,185,356,367,200,333,328
"2704",0,33.5094076522,-112.0614463472,1,"Q4",0,0,0,232,83.25,244,200,289,322,200
"4558",0,33.5094076522,-112.0614463472,1,"Q1",0,0,0,181.75,82,217,33,94,156,206
"9336",0,33.5094076522,-112.0614463472,1,"Q1",1.36363636363636,0,0,54.25,-19.5,100,67,111,144,167
"27147",0,33.5094076522,-112.0614463472,1,"Q4",0,0,0,269.5,123.75,267,289,228,200,228
"28915",0,33.5094076522,-112.0614463472,0,"Q3",0,0,0,333.5,194.25,367,394,389,200,389
"28996",0,33.5094076522,-112.0614463472,0,"Q4",162,0,0,195.75,158.25,222,267,267,244,239
"328",1,33.5098020416,-112.061086646,0,"Q4",0,0,0,266.5,126.5,261,244,244,200,150
"352",0,33.5098020416,-112.061086646,1,"Q4",0,0,0,186.25,61.25,183,189,194,211,211
"1827",0,33.5098020416,-112.061086646,0,"Q3",33,0,0,300,189,211,161,178,239,228
"2865",0,33.5098020416,-112.061086646,1,"Q4",0,0,0,309.75,144.5,306,200,283,217,222
"4114",0,33.5098020416,-112.061086646,1,"Q1",0,0,0,140,36.25,139,200,106,128,200
"4848",0,33.5098020416,-112.061086646,1,"Q2",0,0,0,268,84.75,283,200,300,200,200
"7711",0,33.5098020416,-112.061086646,1,"Q3",0,0,0,336.25,194.5,372,367,344,317,317
"9337",0,33.5098020416,-112.061086646,1,"Q1",1.36363636363636,0,0,54.25,-19.5,100,67,111,144,167
"9404",0,33.5098020416,-112.061086646,1,"Q1",0,0,0,209.75,50.25,233,189,200,178,0
"10685",0,33.5098020416,-112.061086646,1,"Q2",0,0,0,308.5,150,350,350,350,333,200
"11637",0,33.5098020416,-112.061086646,1,"Q3",0.375,0,0,339,180.5,367,389,389,200,200
"12660",0,33.5098020416,-112.061086646,0,"Q3",0,0,0,280.5,139,311,322,311,306,267
"13235",0,33.5098020416,-112.061086646,1,"Q4",0,0,0,230.5,94.5,250,250,289,278,200
"13389",0,33.5098020416,-112.061086646,0,"Q4",0,0,0,161,72,89,89,200,200,200
"14031",0,33.5098020416,-112.061086646,1,"Q1",0,0,0,169.25,55.5,178,172,200,183,206
"17269",0,33.5098020416,-112.061086646,0,"Q3",1.22222222222222,0,0,294.5,190.5,333,356,361,200,200
"20360",0,33.5098020416,-112.061086646,1,"Q3",1.66666666666667,0,0,400.25,257,433,411,378,372,367
"24569",0,33.5098020416,-112.061086646,0,"Q4",0,0,0,196,48.75,206,150,122,122,39
"27211",0,33.5098020416,-112.061086646,0,"Q4",0.666666666666667,0,0,169.25,52.75,206,156,200,217,217
"10935",0,33.509761,-112.060884,0,"Q2",0,0,0,286,172.5,239,283,256,200,200
"13863",0,33.509761,-112.060884,0,"Q4",0,0,0,161,23.75,156,200,200,211,206
"14179",0,33.509761,-112.060884,0,"Q1",0,0,0,176.25,58.25,139,200,200,183,200
"14930",0,33.509761,-112.060884,1,"Q1",0,0,0,209.75,79,233,244,250,228,233
"16877",0,33.509761,-112.060884,1,"Q3",73.8181818181818,0,0,339,201.5,367,378,383,389,372
"17206",0,33.509761,-112.060884,0,"Q3",19,0,0,263.75,157,311,333,356,344,333
"17955",1,33.509761,-112.060884,1,"Q4",0,0,0,265.25,122.25,278,256,239,239,217
"20072",1,33.509761,-112.060884,0,"Q3",0,0,0,343.25,229.25,383,378,350,350,328
"9840",0,33.455532,-112.060713,1,"Q1",0,0,0,230.25,97.25,250,244,244,228,250
"10018",0,33.455532,-112.060713,0,"Q1",0,0,0,241.5,94.25,272,272,200,200,250
"10037",0,33.455532,-112.060713,1,"Q1",0,0,0,234.5,118.25,272,200,200,250,267
"10534",0,33.455532,-112.060713,1,"Q2",0,0,0,272.25,127.5,306,200,200,239,200
"11049",0,33.455532,-112.060713,0,"Q2",0,0,0,336.25,180.5,361,389,406,389,200
"13115",0,33.455532,-112.060713,0,"Q4",0,0,0,220.5,74.75,233,267,228,222,194
"13417",0,33.455532,-112.060713,1,"Q4",343.75,0,0,70.75,36.25,94,111,200,200,200
"13609",0,33.455532,-112.060713,1,"Q4",0,0,0,-33,-89,-72,-50,-50,-78,-200
"13919",0,33.455532,-112.060713,1,"Q1",0,0,0,151.5,47.5,167,144,167,150,200
"14395",0,33.455532,-112.060713,1,"Q1",0,0,0,178,57,206,206,206,222,244
"15772",1,33.455532,-112.060713,0,"Q2",0,0,0,200,88.5,178,250,200,200,222
"16378",0,33.455532,-112.060713,1,"Q2",0,0,0,343.25,215.5,378,200,372,361,378
"16555",0,33.455532,-112.060713,1,"Q3",0.888888888888889,0,0,327.75,197.25,367,361,378,200,339
"18026",0,33.455532,-112.060713,1,"Q4",0,0,0,129,47.25,156,178,178,194,189
"21203",1,33.455532,-112.060713,0,"Q4",0,0,0,187.75,76.5,217,178,200,111,122
"25275",0,33.455532,-112.060713,0,"Q1",1.3,0,0,191.75,72.25,217,228,239,228,217
"25545",1,33.455532,-112.060713,1,"Q2",0,0,0,283,143.25,322,283,261,267,272
"158",0,33.50951,-112.060238,0,"Q3",0,0,0,348.5,215.25,389,400,378,400,200
"257",1,33.50951,-112.060238,0,"Q4",0.727272727272727,0,0,230.5,109.75,250,278,283,289,294
"947",0,33.50951,-112.060238,1,"Q1",0,0,0,72.3333333333333,-5.33333333333333,3,8.5,55.5,25,-30.5
"1168",0,33.50951,-112.060238,1,"Q2",0,0,0,279.25,126.25,311,200,261,278,278
"2586",0,33.50951,-112.060238,0,"Q3",0,0,0,323.5,184.75,367,200,333,328,256
"2838",0,33.50951,-112.060238,0,"Q4",0,0,0,273.5,131.75,294,322,306,200,283
"3383",0,33.50951,-112.060238,0,"Q4",16.7,0,0,94.5,33.5,83,72,200,122,161
"5050",0,33.50951,-112.060238,0,"Q2",0,0,0,306.75,151.5,328,200,367,333,317
"5179",0,33.50951,-112.060238,0,"Q2",33.5384615384615,0,0,248.75,80.5,272,294,294,311,294
"6732",0,33.50951,-112.060238,0,"Q3",0,0,0,363.75,225,400,389,361,367,344
"9562",0,33.50951,-112.060238,0,"Q1",0,0,0,139,0,172,150,189,228,256
"12686",0,33.50951,-112.060238,0,"Q3",0,0,0,262.5,159.75,311,306,267,300,306
"12707",0,33.50951,-112.060238,0,"Q3",0,0,0,237.5,119.5,267,300,306,306,311
"14535",0,33.50951,-112.060238,0,"Q1",0,0,0,229,83.25,256,233,200,222,217
"16412",0,33.50951,-112.060238,0,"Q2",0,0,0,333.25,186,372,361,378,361,200
"25945",1,33.50951,-112.060238,1,"Q2",0,0,0,290.25,165,339,294,339,367,389
"27942",0,33.641031,-112.059802,0,"Q1",0,0,0,198.5,48.75,228,261,289,283,200
"28434",1,33.6408862509,-112.0592344033,0,"Q2",0,0,0,344.5,179.25,367,394,361,389,300
"1619",0,33.5300089,-112.0566959,0,"Q2",0,0,0,334.75,165.25,356,383,411,200,389
"6905",0,33.5300089,-112.0566959,1,"Q3",20.6153846153846,0,0,327.75,180.75,289,350,367,200,200
"22321",1,33.3050931742,-112.0566525463,0,"Q1",0,0,0,294,100,283,289,289,217,211
"23970",0,33.54063,-112.056642,0,"Q3",4.81818181818182,0,0,269.25,166.75,294,300,322,228,261
"25737",0,33.54063,-112.056642,0,"Q2",1.18181818181818,0,0,218.666666666667,74,116.5,205.5,222,127.5,122.5
"26796",0,33.4727683736,-112.0562698478,1,"Q4",0,0,0,272.25,137.5,306,278,294,322,311
"613",0,33.4728423,-112.056137,1,"Q1",0,0,0,138.75,36.25,167,172,139,194,117
"2026",0,33.4728423,-112.056137,0,"Q3",0,0,0,334.5,207,356,361,361,367,389
"4556",0,33.4728423,-112.056137,1,"Q1",0,0,0,181.75,82,217,33,94,156,206
"7251",0,33.4728423,-112.056137,1,"Q3",1.08333333333333,0,0,298.75,184.75,356,372,367,361,200
"8997",0,33.4728423,-112.056137,1,"Q1",0,0,0,194.5,23.75,200,211,228,239,239
"253",0,33.431499,-112.056034,0,"Q4",12.3846153846154,0,0,300,183,283,278,294,300,300
"2220",0,33.431499,-112.056034,0,"Q3",0,0,0,439,272,433,428,428,428,372
"4644",0,33.431499,-112.056034,0,"Q1",0,0,0,272,117,272,278,283,272,222
"4898",0,33.431499,-112.056034,0,"Q2",0,0,0,328,117,322,328,233,222,239
"5798",0,33.431499,-112.056034,0,"Q2",0,0,0,433,244,428,422,372,372,361
"5849",1,33.431499,-112.056034,1,"Q2",0,0,0,422,211,372,372,361,372,378
"6679",0,33.431499,-112.056034,0,"Q3",2,0,0,394,261,389,372,389,389,428
"7337",0,33.431499,-112.056034,0,"Q3",88.6666666666667,0,0,339,233,339,367,378,389,400
"7625",0,33.431499,-112.056034,0,"Q3",0.625,0,0,372,244,367,339,344,361,356
"7708",0,33.431499,-112.056034,1,"Q3",0,0,0,394,233,389,367,361,344,339
"10434",0,33.431499,-112.056034,1,"Q2",0,0,0,350,167,350,361,372,339,339
"13299",0,33.431499,-112.056034,0,"Q4",0,0,0,283,167,261,244,250,217,206
"14659",0,33.431499,-112.056034,0,"Q1",0,0,0,261,133,261,256,156,122,217
"15025",0,33.431499,-112.056034,0,"Q1",0,0,0,272,100,272,272,278,300,250
"15065",1,33.431499,-112.056034,1,"Q1",0,0,0,283,122,278,300,250,228,228
"15681",0,33.431499,-112.056034,0,"Q2",0,0,0,367,189,350,339,250,272,294
"15934",0,33.431499,-112.056034,0,"Q2",0,0,0,300,178,300,311,350,383,400
"24382",1,33.431499,-112.056034,0,"Q4",0,0,0,256,83,239,178,167,144,144
"28729",1,33.431499,-112.056034,0,"Q3",0,0,0,439,289,422,389,378,378,372
"1761",0,33.45107,-112.055957,1,"Q3",0,0,0,428,283,428,350,372,411,411
"2188",0,33.45107,-112.055957,0,"Q3",0,0,0,397.25,252.5,394,200,400,411,411
"2253",0,33.45107,-112.055957,0,"Q3",1,0,0,341.75,223.75,350,200,400,367,367
"2863",0,33.45107,-112.055957,1,"Q4",0,0,0,309.75,144.5,306,200,283,217,222
"3729",0,33.45107,-112.055957,0,"Q1",0,0,0,170.75,31.75,183,178,144,128,150
"10930",0,33.45107,-112.055957,0,"Q2",0,0,0,286,172.5,239,283,256,200,200
"27005",0,33.5527294,-112.0547215,0,"Q4",0,0,0,200.25,90.25,228,217,244,250,200
"27413",1,33.5527294,-112.0547215,1,"Q1",0,0,0,186.25,77.75,206,206,206,117,172
"29126",1,33.30417,-112.05471,0,"Q4",0,0,0,283,161,244,239,233,250,256
"5451",0,33.5527984,-112.0542597,0,"Q2",0,0,0,289,141.75,333,333,361,361,378
"14662",1,33.5527984,-112.0542597,0,"Q1",0,0,0,181.75,76.25,211,228,150,161,206
"15564",0,33.5527984,-112.0542597,1,"Q2",5.55555555555556,0,0,208.25,55.5,228,267,244,244,283
"1287",0,33.4948726,-112.0535765,0,"Q2",0,0,0,307,146,333,200,289,200,194
"1454",0,33.4948726,-112.0535765,1,"Q2",0,0,0,297.25,172.25,328,261,267,317,300
"4169",0,33.4948726,-112.0535765,0,"Q1",0,0,0,190.5,52.75,159.333333333333,133.666666666667,148.333333333333,140.666666666667,172.333333333333
"5996",0,33.4948726,-112.0535765,0,"Q2",0,0,0,341.75,190.25,383,200,200,356,378
"7683",0,33.4948726,-112.0535765,0,"Q3",0,0,0,305.5,197,233,200,322,244,228
"9064",1,33.4948726,-112.0535765,0,"Q1",0,0,0,212.25,80.5,239,161,206,106,133
"13438",1,33.4948726,-112.0535765,1,"Q4",26.6428571428571,0,0,76.25,25,111,200,200,200,200
"13732",0,33.4948726,-112.0535765,0,"Q4",0,0,0,220.75,85,211,200,89,94,122
"21940",0,33.4948726,-112.0535765,1,"Q1",0,0,0,248.5,97,256,228,261,261,278
"22833",0,33.4948726,-112.0535765,1,"Q2",0,0,0,236,110.75,272,294,283,283,267
"22858",0,33.4948726,-112.0535765,0,"Q2",0,0,0,236.25,113.5,283,283,267,311,333
"23145",0,33.4948726,-112.0535765,1,"Q2",0,0,0,351.5,226.5,383,383,400,400,317
"27099",0,33.4948726,-112.0535765,1,"Q4",0,0,0,193,69.5,217,239,222,228,278
"28422",1,33.4948726,-112.0535765,0,"Q2",0,0,0,348.75,188.75,372,372,356,367,394
"14639",0,33.640773,-112.050142,0,"Q1",0,0,0,192,83.25,206,228,211,228,150
"17826",1,33.640773,-112.050142,0,"Q4",0,0,0,277.5,136.25,300,311,311,250,267
"19847",0,33.640773,-112.050142,1,"Q2",0,0,0,450,239,428,428,422,439,439
"25421",1,33.640773,-112.050142,0,"Q2",0,0,0,226.25,75,244,278,300,300,200
"3142",0,33.377568,-112.049455,1,"Q4",0,0,0,222,94,194,189,189,194,228
"3317",0,33.377568,-112.049455,0,"Q4",0,0,0,139,0,128,139,156,178,183
"3596",0,33.377568,-112.049455,1,"Q1",0,0,0,250,67,239,233,206,233,206
"3706",0,33.377568,-112.049455,0,"Q1",0,0,0,178,44,167,161,183,172,150
"4042",0,33.377568,-112.049455,1,"Q1",0,0,0,200,44,189,189,211,211,244
"4140",0,33.377568,-112.049455,0,"Q1",0,0,0,167,39,161,189,200,200,194
"4626",0,33.377568,-112.049455,0,"Q1",0,0,0,233,72,233,272,278,283,272
"4744",0,33.377568,-112.049455,0,"Q1",0,0,0,306,144,300,322,228,228,256
"6035",0,33.377568,-112.049455,0,"Q2",0,0,0,400,222,400,389,400,428,433
"7080",0,33.377568,-112.049455,0,"Q3",0,0,0,456,300,456,428,422,406,444
"9578",0,33.377568,-112.049455,0,"Q1",0,0,0,211,61,211,250,267,233,239
"10448",0,33.377568,-112.049455,1,"Q2",0,0,0,367,183,361,372,339,339,328
"12930",0,33.377568,-112.049455,0,"Q4",0,0,0,278,117,272,283,289,289,283
"14464",0,33.377568,-112.049455,1,"Q1",0,0,0,289,106,267,261,278,261,244
"18235",0,33.377568,-112.049455,1,"Q4",57.6153846153846,0,0,172,89,156,150,139,150,144
"19538",0,33.377568,-112.049455,0,"Q2",0,0,0,328,183,294,244,172,239,283
"19684",0,33.377568,-112.049455,1,"Q2",0,0,0,417,211,406,417,400,394,356
"20240",0,33.377568,-112.049455,0,"Q3",0,0,0,433,283,433,439,433,422,394
"20587",0,33.377568,-112.049455,0,"Q3",0,0,0,356,272,356,356,389,400,356
"2613",0,33.5230997097,-112.0492818518,1,"Q4",0,0,0,312.25,172.5,333,328,256,200,194
"3276",0,33.5230997097,-112.0492818518,0,"Q4",8.35714285714286,0,0,73.5,16.5,106,83,83,200,200
"12471",0,33.5230997097,-112.0492818518,1,"Q3",19.4545454545455,0,0,243.25,172.25,283,233,233,294,339
"13398",1,33.5230997097,-112.0492818518,0,"Q4",0,0,0,146,75,172,100,94,111,200
"14359",0,33.5230997097,-112.0492818518,0,"Q1",4.1,0,0,91.75,6.75,122,144,183,206,206
"14537",0,33.5230997097,-112.0492818518,0,"Q1",0,0,0,229,83.25,256,233,200,222,217
"16995",1,33.5230997097,-112.0492818518,0,"Q3",0,0,0,320.75,191.75,356,372,200,367,200
"24510",0,33.5230997097,-112.0492818518,1,"Q4",0,0,0,173.5,69.5,183,194,200,211,206
"24824",0,33.5230997097,-112.0492818518,1,"Q1",249.357142857143,0,0,80.5,5.5,106,111,78,78,89
"26531",0,33.5230997097,-112.0492818518,0,"Q3",0,0,0,365.25,225,394,389,394,406,361
"13079",0,33.4804628,-112.049011,0,"Q4",0,0,0,201.5,114,239,183,183,200,233
"13504",0,33.4804628,-112.049011,0,"Q4",0,0,0,170.75,43,189,189,183,167,200
"28175",0,33.4804628,-112.049011,0,"Q2",11,0,0,154.25,52.75,194,256,322,361,361
"28375",0,33.4804628,-112.049011,0,"Q2",0,0,0,324.75,168,361,350,344,339,367
"731",0,33.524075,-112.0484109,0,"Q1",0,0,0,194.25,47,211,167,172,150,156
"1671",0,33.524075,-112.0484109,1,"Q2",0,0,0,373.5,224.75,406,417,428,400,372
"2424",0,33.524075,-112.0484109,0,"Q3",0,0,0,290.5,152.75,317,317,344,356,367
"2866",0,33.524075,-112.0484109,1,"Q4",0,0,0,309.75,144.5,306,200,283,217,222
"2922",0,33.524075,-112.0484109,1,"Q4",0,0,0,262.5,104.25,267,278,278,267,200
"3753",0,33.524075,-112.0484109,1,"Q1",0,0,0,126.25,51.5,144,128,150,200,172
"4367",0,33.524075,-112.0484109,1,"Q1",0,0,0,237.5,65.25,256,250,233,200,183
"8021",0,33.524075,-112.0484109,0,"Q4",0,0,0,219.25,117.75,256,200,244,200,200
"14048",0,33.524075,-112.0484109,0,"Q1",0,0,0,172,46,172,200,183,206,200
"20569",0,33.524075,-112.0484109,0,"Q3",0,0,0,361,206,256,267,272,200,200
"2923",0,33.5395733,-112.0483460142,1,"Q4",0,0,0,262.5,104.25,267,278,278,267,200
"11949",0,33.5395733,-112.0483460142,1,"Q3",0,0,0,339,212.75,383,350,339,250,200
"13352",0,33.5395733,-112.0483460142,1,"Q4",0.555555555555556,0,0,168,53,189,233,211,200,172
"14017",0,33.5395733,-112.0483460142,1,"Q1",0,0,0,173.75,47.25,194,178,172,200,183
"15224",0,33.5395733,-112.0483460142,0,"Q2",0,0,0,184.75,38.75,217,200,244,294,311
"25642",0,33.5395733,-112.0483460142,1,"Q2",0,0,0,383,244,289,139,178,183,161
"26881",0,33.5395733,-112.0483460142,1,"Q4",0,0,0,240.25,101.5,256,200,333,339,311
"27993",0,33.5395733,-112.0483460142,0,"Q2",0,0,0,253,140.25,289,283,294,311,339
"28441",0,33.5395733,-112.0483460142,0,"Q2",0,0,0,358.25,205.5,394,361,389,300,217
"28896",0,33.4840313519,-112.0479990766,1,"Q3",0,0,0,400,289,394,389,394,389,383
"18606",1,33.5318417,-112.0479816,0,"Q1",0,0,0,222,100,156,128,122,150,122
"23051",0,33.5318417,-112.0479816,0,"Q2",0,0,0,308.5,169.5,344,372,406,450,450
"10622",0,33.4880368,-112.0479737,0,"Q2",0,0,0,230.75,91.5,272,200,311,350,350
"11051",0,33.4880368,-112.0479737,0,"Q2",0,0,0,336.25,180.5,361,389,406,389,200
"16638",0,33.4880368,-112.0479737,0,"Q3",0.714285714285714,0,0,320.75,193,367,372,200,411,356
"19753",0,33.4880368,-112.0479737,0,"Q2",0,0,0,292.75,200,289,306,333,361,200
"26859",1,33.4880368,-112.0479737,0,"Q4",0,0,0,311.25,170.75,333,311,311,272,256
"6619",0,33.4790158,-112.047963,0,"Q3",0,0,0,314,205.5,294,328,361,361,350
"8905",0,33.4790158,-112.047963,0,"Q1",0,0,0,16.75,-88.75,22,78,200,183,200
"11250",0,33.4790158,-112.047963,0,"Q2",0,0,0,322.5,200,233,289,267,200,261
"15973",0,33.4790158,-112.047963,1,"Q2",0,0,0,288.75,135.75,317,200,378,361,200
"16147",0,33.4790158,-112.047963,0,"Q2",0,0,0,341.75,184.75,367,378,378,200,367
"16858",0,33.4790158,-112.047963,1,"Q3",13.5555555555556,0,0,359.75,215.25,394,367,378,383,389
"21859",0,33.4790158,-112.047963,0,"Q1",0,0,0,141.5,-12.5,144,161,206,228,278
"25458",0,33.4790158,-112.047963,1,"Q2",0,0,0,253,93,278,200,289,300,200
"26182",1,33.4790158,-112.047963,0,"Q3",0,0,0,342,205.5,406,394,389,394,350
"3126",0,33.5241701059,-112.0478405939,0,"Q4",0,0,0,233,94,111,200,200,200,111
"3288",0,33.5241701059,-112.0478405939,1,"Q4",6.5,0,0,51.5,1.25,83,83,200,200,122
"5488",0,33.5241701059,-112.0478405939,1,"Q2",0,0,0,329.25,155.5,361,361,378,350,200
"8225",0,33.5241701059,-112.0478405939,0,"Q4",11.6923076923077,0,0,173.5,69.5,200,106,133,200,200
"8871",0,33.5241701059,-112.0478405939,1,"Q1",0,0,0,11.3333333333333,-69.5,67,50,22,78,200
"13611",0,33.5241701059,-112.0478405939,1,"Q4",0,0,0,-100,-171.2,-122.2,-126.8,-145.75,-134.4,-163.2
"18260",0,33.5241701059,-112.0478405939,0,"Q4",0,0,0,127.75,15.25,144,144,94,122,133
"21806",0,33.5241701059,-112.0478405939,1,"Q1",0,0,0,162.5,59.75,183,183,50,72,100
