"","business_id","business_lat","business_long","business_park","business_price","business_open","business_cat","n_photo","cum_n_tips","cum_max_friends","cum_max_u_elite","cum_max_us_fans","cum_max_us_rev","male","female","date","ch_in"
"12621","ixAh9crILnJ9tM8LhWFhkw",36.0732064948,-115.2435382178,"true",2,"True","Others",14,7,2916,9,219,1664,0,4,2013-08-21,1
"12622","fKlr9qNoV37WQJwQ826POg",33.529908,-111.926438,"true",3,"True","Others",27,7,617,10,83,960,1,2,2012-03-09,1
"12623","P8uECqGqXWTwEndkh-6bQw",36.130804,-115.198971,"true",2,"True","Others",8,7,6026,10,697,1982,3,3,2014-05-26,1
"12624","_eDVVS8wwXcdllaW6nfLyg",36.0569792,-115.2801062,"true",2,"True","Others",50,5,3198,9,378,1431,3,0,2018-06-15,1
"12625","JePoHo0qm7lHd2Nsg3zA3w",35.1864682,-80.8220131,"true",2,"True","Others",2,2,2755,9,402,1523,0,1,2011-08-18,1
"12626","GC5wcui5uejRZTi8OCNPkQ",36.0419492312,-115.1836618174,"true",2,"True","Mexican",33,5,558,6,88,613,1,4,2018-05-13,1
"12627","tzEMKoLQY-ZEE6r0FO_OgA",33.366708,-111.7209425,"true",2,"True","American",5,1,79,NA,5,345,1,0,2013-06-01,1
"12628","4mYS-4UOjTKgsf0tX1_IkQ",40.4721452731,-79.958936443,"true",1,"True","Others",28,2,438,3,40,986,0,2,2017-03-02,1
"12629","raHgmWxE8AVSivo92GX5Wg",43.6430518,-79.7082653,"true",2,"True","Others",2,1,305,7,57,1108,1,0,2014-01-20,0
"12630","364hhL5st0LV16UcBHRJ3A",36.114935,-115.209737,"true",2,"False","Asian",73,20,3975,9,730,1606,8,4,2013-11-09,1
"12631","ewAmzOqnSAfLBdt4Stc8bA",45.4995324,-73.5721956,"true",2,"True","Others",12,1,3276,8,594,1281,0,1,2013-05-27,1
"12632","1vEBp-YeAvqg1w19GzYg9w",41.4633121,-81.4878242,"true",2,"True","Others",4,3,507,8,112,972,2,1,2016-06-09,1
"12633","El4FC8jcawUVgw_0EIcbaQ",36.1022507,-115.1699679,"true",2,"True","Others",NA,5,3094,9,129,1428,2,1,2011-08-23,1
"12634","BxCzy1WOVxOrr_G7V4BIvg",43.6697687,-79.382838,"true",2,"False","Others",13,1,193,6,71,599,0,1,2012-03-18,1
"12635","G5or_Fra4-6IYOVlm_dI2Q",36.1239879384,-115.1706583336,"true",2,"True","Others",9,4,1221,9,140,713,0,4,2016-04-01,0
"12636","jLxeBgWhLRbII2ACkgH1Sg",36.1444011,-115.2742894,"true",1,"True","Others",18,7,3975,9,730,1431,3,2,2013-02-28,1
"12637","UMqfeCItzQ2glr4d9apGlA",36.0719274658,-115.1070339563,"true",1,"True","Others",39,54,5025,9,730,1232,8,18,2018-04-28,1
"12638","qhbUNmiGKmw343Fj7qlEsQ",36.2376478424,-115.2091931094,"true",2,"True","American",1,2,2100,NA,31,140,1,0,2014-05-11,1
"12639","iAu8s96GKQ73Xe7j_2GyCQ",36.115196,-115.224077,"true",2,"True","American",1,3,6026,10,697,826,2,0,2015-03-04,1
"12640","DY1_vls0_VQnTZ7CJ3AeFQ",36.0607848791,-115.0405527582,"true",1,"True","Others",13,7,917,7,180,1028,1,3,2012-10-20,1
"12641","GphWJgfK5nrLuBdOljrqKw",35.2235104,-80.8441795,"true",2,"True","Asian",2,2,401,7,90,850,0,2,2017-08-07,1
"12642","PXShA3JZMXr2mEH3on5clw",36.0719180321,-115.1172133228,"true",2,"True","American",36,26,3558,12,376,1614,8,12,2016-07-19,1
"12643","WgBV0Sm-yNVgfI__5m1Bug",36.0545129,-115.2795912,"false",1,"True","Others",3,3,3094,3,33,194,2,0,2012-01-04,1
"12644","gDOuHjntsN37XEjROoQ2Aw",33.3495946376,-111.9600745615,"true",1,"True","Mexican",6,3,111,5,23,440,0,2,2014-07-10,1
"12645","LlJn7Q7Ow0lwQpk4gg0KeQ",51.0453778,-114.0624737,"true",2,"True","American",4,6,153,7,26,462,3,1,2014-08-07,1
"12646","-F5mm0-YeCI7viSiOwVAAw",33.5442293455,-111.9054722786,"true",1,"False","Others",1,1,949,4,47,437,1,0,2012-01-07,1
"12647","CRVtzesMuwHK-phmS_ojaA",33.3915417,-111.9386689,"true",1,"True","Others",16,2,727,12,113,1144,1,1,2012-01-26,1
"12648","jCR-xC4NqoEajjmstqX8sA",36.0419145304,-115.1834365118,"true",3,"True","American",22,8,3975,9,730,1664,3,4,2013-03-03,1
"12649","3ajqOW9A7VhResA08I7RTg",36.171861,-115.146844,"true",2,"True","American",37,4,1613,7,148,727,2,2,2014-03-30,1
"12650","zcScEL0WEdFkROcnz5379g",36.1171281659,-115.2085109224,"true",2,"True","Others",25,50,4351,9,738,1606,15,19,2017-03-12,1
"12651","pQSn1vvdiZ3oumWjE1XUKQ",33.5819259553,-111.9316221324,"true",2,"True","Others",2,1,70,NA,3,36,0,1,2017-06-17,0
"12652","N0apJkxIem2E8irTBRKnHw",36.102543,-115.169884,"true",2,"True","American",40,4,293,2,25,510,1,3,2012-07-15,1
"12653","ecJri9ozyke4dOCWulZiRQ",33.3200057,-111.8096749,"true",2,"True","Asian",22,3,4351,7,738,2340,0,3,2016-07-24,1
"12654","T3ASfec34b8-uYr3xZj8Lw",36.1594289732,-115.2918989165,"true",2,"True","Asian",6,15,1997,7,309,1196,2,7,2017-09-24,1
"12655","FQB3VXrWYM_m_XrzwRozAg",36.12695,-115.201296,"true",2,"True","Others",3,23,3975,8,730,1184,7,9,2018-01-09,0
"12656","QdXg79fKbFLEPePPnL02Fw",36.0674448,-115.1745021,"true",3,"True","Others",NA,7,3094,9,48,584,4,3,2012-01-31,1
"12657","GHS1rVjO-RMcRB6WJLpCDQ",36.1639346,-115.1580838,"true",2,"True","Others",NA,28,3378,9,912,4308,10,9,2013-12-26,1
"12658","TH34Fsp9fkARGhKa6u3qrQ",33.5390898,-111.884781,"true",1,"True","Mexican",18,3,3402,9,499,1276,1,1,2011-10-30,1
"12659","thBWpIcP6vclsHS6GfI1dw",33.493449,-111.933953,"true",3,"True","American",NA,12,6187,12,894,1932,2,5,2014-04-28,1
"12660","ExX03_0MSNQ8lGQoodQQqQ",33.3062019,-111.9001293,"true",2,"True","American",6,4,1777,4,359,1631,3,1,2018-04-07,1
"12661","JsUprRhyzQyukZmAhcOg0A",33.3084164925,-111.7432331008,"true",2,"True","Others",16,14,819,9,125,726,2,6,2014-03-29,1
"12662","iIwKW2cBAxjElE8eUzjwqA",36.1058300263,-115.1733150487,"true",2,"True","American",102,4,818,7,146,613,1,2,2014-02-14,1
"12663","Hr5h_LG9TMBLlFz_Oici0A",33.426651,-111.940428,"true",2,"True","American",3,7,853,10,83,1116,2,5,2016-02-14,1
"12664","T2tEMLpTeSMxLKpxwFdS3g",35.2471884,-80.8058116,"true",2,"True","American",5,9,968,8,282,7750,5,2,2012-07-03,1
"12665","ZkGDCVKSdf8m76cnnalL-A",36.1128421245,-115.1705693105,"true",2,"True","Others",73,21,1779,9,411,2340,5,8,2013-11-06,1
"12666","bLi48v8Div6Qm2Fyaw0C6Q",41.4995379,-81.6882473,"false",2,"True","American",2,1,6506,9,1150,1027,0,1,2012-05-08,0
"12667","SSCH4Z2gw-hh2KZy7aH4qw",33.4154613,-111.8374321,"true",2,"True","American",16,2,1186,6,411,2340,1,1,2016-07-19,0
"12668","TKaND6oV1n2ylnCYoAfoag",41.4701111,-81.7859383,"true",1,"True","Mexican",1,8,6506,9,1150,1027,1,6,2016-05-12,1
"12669","lwxYmWqjmEZ0ukCsXC9Pfg",36.1140191924,-115.1720078171,"true",2,"True","Others",48,8,1170,8,263,1232,4,2,2017-12-27,1
"12670","966W5oXOBW0ZWhNYy0yjcA",36.1275474479,-115.2252168953,"true",2,"True","Others",40,8,3198,9,378,1431,4,3,2012-05-04,1
"12671","qQCsLGMncJp1xWUGnOKCQA",33.5834783394,-112.0134559392,"true",2,"True","Others",20,22,2217,8,271,1177,6,11,2016-12-29,1
"12672","U6P56MjLrraN0JBNvOjxaA",33.422317,-111.936309,"true",1,"True","Others",3,6,476,6,75,583,2,3,2013-03-07,0
"12673","cTJjTKz2huGZ-ElScC2pSw",33.513575,-112.073381,"true",2,"True","American",42,19,682,11,78,520,2,10,2017-05-14,1
"12674","D3dAx-QW_uuClz4MambeHA",33.5023126257,-111.9957521674,"true",2,"True","American",NA,30,6187,12,912,4308,7,14,2014-05-24,1
"12675","rcSFEzRoIcDZhf8Frrm71A",33.3053796,-111.9092262,"true",1,"False","Mexican",4,1,1,NA,0,12,1,0,2011-04-09,1
"12676","u6xb2aUAvX6i1WhsQWqgWg",33.4787324,-111.9252963,"true",2,"False","Others",4,30,3402,9,499,1276,4,12,2014-10-05,1
"12677","GI-CAiZ_Gg3h21PwrANB4Q",36.1079241113,-115.1740550995,"true",4,"True","American",63,1,603,13,364,1988,0,1,2012-04-25,1
"12678","FQB3VXrWYM_m_XrzwRozAg",36.12695,-115.201296,"true",2,"True","Others",3,17,3975,8,730,926,6,6,2014-03-09,1
"12679","62HlThvB9Rm2QFu_OdXe7w",33.4719884,-112.0648068,"true",2,"False","Others",2,4,933,6,156,374,0,2,2011-10-21,1
"12680","DHiXfpd_vSfCCeFXPSucTA",43.0982338,-89.3570463,"true",1,"False","Others",8,4,2940,7,289,867,1,0,2012-12-07,1
"12681","rLyJUCwMM1POt7RnFnSASg",35.2279912,-80.843388,"true",2,"True","American",27,1,15,NA,2,51,0,1,2017-02-16,1
"12682","MVg8_dWzoCtGjBvWCatjjQ",33.510599,-112.029753,"false",2,"True","American",13,1,35,NA,7,132,0,1,2014-05-03,1
"12683","SVGApDPNdpFlEjwRQThCxA",36.100509,-115.302689,"true",2,"True","Mexican",14,12,3975,7,730,907,4,5,2014-09-25,1
"12684","UeEzvTGkSyaHRvWTlZ1ISA",36.0532899,-115.2795449,"false",2,"True","Others",3,1,3022,7,641,4321,0,1,2018-09-07,1
"12685","25c15dEPrBrWr4tR1r6sTg",33.5679274,-112.1495883,"true",2,"True","Others",12,2,511,2,46,188,0,1,2014-05-08,1
"12686","269jIQkeE98UJQUeCgQNuQ",43.6757182,-79.4035656,"true",3,"True","Others",5,2,3233,7,478,1274,0,1,2018-02-18,0
"12687","OHFH6ALQqq35NiEbD1eXuw",36.105081,-115.20764,"true",2,"True","Others",28,4,2916,9,219,1664,0,2,2011-08-01,0
"12688","L6qd3x0bHymyxub9dF7lIA",36.1258775,-115.197855,"true",1,"True","Others",8,14,1287,5,37,304,7,1,2017-11-13,0
"12689","IZivKqtHyz4-ts8KsnvMrA",36.1270199715,-115.2096439898,"true",1,"True","Others",NA,11,3198,9,378,1431,3,2,2015-02-11,1
"12690","UNI1agsPX2k3eJSJVB91nw",36.1265925847,-115.2063059807,"true",2,"True","American",35,8,603,9,48,584,1,5,2012-04-01,1
"12691","bz69msmKwRjWQzN-XwyV6Q",36.1721441559,-115.1414130938,"true",2,"False","Others",7,2,961,9,90,1019,1,1,2012-04-08,1
"12692","CK-Gv3vqIlWOrKP4fhT8_g",40.432083,-79.893639,"true",2,"True","American",6,12,6506,9,1150,1692,3,7,2016-03-09,1
"12693","9E1q2uEMd881wnruicNTUA",33.5385580506,-111.8908726255,"true",2,"True","American",6,17,506,5,69,1642,2,3,2017-10-25,1
"12694","Fx5haZv9PP3E7Ljp-h7B1Q",43.6532721,-79.3812455,"true",2,"True","Others",20,1,81,5,19,603,0,1,2014-12-19,1
"12695","HpK1ILGUm5W129toiRSsXw",36.0130933,-114.9636915,"false",1,"True","Mexican",NA,3,1073,8,86,926,2,1,2015-01-18,0
"12696","BnpuVvPy3sfLlkqKCx6Xnw",36.1564004,-115.3335562,"true",2,"True","American",21,5,1247,9,283,2421,1,3,2012-08-08,1
"12697","XmgdFa3G_CZVfjtQEJMZfQ",43.6572066092,-79.4042482642,"true",2,"False","Others",17,9,3233,13,478,3061,2,4,2016-06-16,0
"12698","XNWXyFgCGaAwvg9QML2Ypw",40.458283,-79.925318,"true",2,"True","Mexican",6,14,3164,8,539,1692,2,6,2016-08-21,1
"12699","G4X5w5vRQNEFUmrJo6JakA",33.5330493,-112.2620364,"false",2,"True","American",1,1,256,2,10,123,0,1,2011-11-01,1
"12700","qeAiqiHROF-jZJDKX7v0Gg",43.6491361,-79.4206948,"true",4,"False","American",11,1,193,6,71,599,0,1,2013-01-03,0
"12701","NLEe-RzDSU-5BN6xp_WWCw",36.1588056245,-115.1931095123,"true",2,"True","American",11,14,3378,9,912,4308,5,6,2017-07-22,0
"12702","rTZVcJZ8G80i6NjLw0SW8Q",36.0417267,-115.1839224,"false",2,"True","Others",NA,32,1193,13,415,3061,10,13,2017-07-11,1
"12703","JLbgvGM4FXh9zNP4O5ZWjQ",40.4431445863,-80.0011037908,"true",3,"True","American",46,19,3164,9,539,1692,4,7,2016-03-06,1
"12704","2UQESr5pUBW5hHf6Y0XCIQ",33.6263721,-111.9245302,"true",1,"True","Others",1,7,5817,9,499,1982,1,2,2014-12-03,0
"12705","FogTa-wmjhVnJCoTiaxvZA",33.5126623,-112.0740684,"true",2,"True","Others",25,6,853,10,74,258,1,5,2011-09-13,1
"12706","7sPNbCx7vGAaH7SbNPZ6oA",36.0426311,-115.1530184,"true",2,"True","Asian",60,24,3094,9,148,727,10,5,2011-12-04,1
"12707","epETdeCmoF_-ufT5b8ACUA",36.0427355,-114.9846324,"true",2,"True","American",2,5,940,8,68,706,1,2,2013-11-22,1
"12708","eLFfWcdb7VkqNyTONksHiQ",36.0667760026,-115.0424710484,"false",2,"True","Others",67,23,3558,9,376,1614,5,7,2016-01-29,1
"12709","dEAk-gE-5Q95a7p91gNn8A",36.113892,-115.280322,"true",2,"True","Others",28,18,1613,9,165,981,6,8,2015-06-13,1
"12710","Vay9xHwcvu7VRZOddBgn-A",35.9776607,-114.8379495006,"true",1,"True","Others",20,16,3198,9,378,1431,5,5,2017-06-13,0
"12711","6We2O5X62J_gduXU7jvf8w",33.3057367,-111.9784297,"true",2,"True","Others",2,1,141,8,20,310,0,1,2011-05-08,1
"12712","q9_gLvTNf11etVxbH7JY0Q",43.662726844,-79.403279046,"true",4,"True","Others",113,6,212,6,42,598,2,1,2016-03-15,0
"12713","3te8dGIvzz5V5_kMIr6-Dg",43.6552887,-79.3998718,"true",1,"False","Mexican",3,1,287,6,23,290,0,1,2012-12-17,0
"12714","HWgz2YN0VKQzJ1Mlh1DjMA",41.4848716007,-81.8068170547,"true",2,"False","American",8,4,545,7,95,867,2,1,2014-03-21,0
"12715","Lhl72icGvaW2rFClTy-hog",33.6084197,-112.2385364,"true",2,"True","Others",3,1,230,1,4,54,1,0,2011-12-16,1
"12716","N8ArHOgRDI8wOJIOZaEHyg",36.0714455193,-115.0772288848,"true",2,"True","Others",24,3,154,3,20,170,2,1,2012-06-20,1
"12717","ypfFfR3-PbtoslIhohNstw",36.1267945039,-115.2410376816,"true",2,"True","Others",6,8,1058,6,98,420,1,5,2014-08-29,1
"12718","xinvYQjpFtFY_jTZPZ5uUw",36.105748,-115.136843,"false",1,"True","Others",3,4,1466,9,165,981,0,4,2014-10-23,1
"12719","OgJ0KxwJcJ9R5bUK0ixCbg",33.5005972575,-112.07423717,"true",2,"True","American",35,63,2607,10,271,1177,9,13,2017-10-19,1
"12720","0q_BHpxbikVtPRRLRu-U0g",36.113808,-115.174438,"true",4,"True","Others",145,2,1033,9,129,1428,2,0,2011-09-05,1
"12721","S16YsO21x0MOHWWhN5HxAw",40.4563938195,-79.9305386851,"true",2,"True","Others",3,1,191,3,36,163,0,1,2016-05-22,0
"12722","Gz9SlLqxS6wnxPvgdOQNrA",33.4469954665,-112.0738730959,"true",2,"True","Asian",28,7,2607,8,271,1177,3,3,2016-04-10,1
"12723","vodCM302JJ_P9yJt1WuH_w",36.0477312436,-115.2249039347,"true",1,"True","Others",14,10,3022,9,641,4321,0,5,2017-05-15,0
"12724","Qc0l8rZ3nvrcERitgxu8XA",36.1594778,-115.1712224,"true",2,"True","American",33,11,632,8,57,1117,5,3,2013-10-06,1
"12725","VrIskBdLuRxS0HsSimJOhA",33.447459,-112.072807,"true",2,"True","American",32,5,414,NA,10,87,1,0,2012-06-30,1
"12726","qGLEE1yA1bK0YdlGI-S39A",43.5680905685,-79.6663006023,"true",1,"True","Others",3,4,338,7,184,1310,1,1,2016-01-10,1
"12727","HPIuW67C3FJrTsPs9RCkuA",36.0722646,-115.0992936,"false",1,"False","Mexican",NA,5,2916,9,219,1664,2,2,2011-09-28,1
"12728","E3BTs8yFlVbZd20TknY00A",35.1050414819,-80.9898836505,"true",2,"True","Others",5,1,540,7,61,227,1,0,2015-01-01,1
"12729","B7G_2Hx8Rx8l6oQ6K3n5Uw",33.5389251117,-112.0643465177,"true",2,"True","Others",14,6,134,NA,10,51,1,5,2014-08-17,1
"12730","2XkVexeY_8zyc9nriSElQg",36.1002088852,-115.1151449348,"true",1,"True","Mexican",11,7,3198,9,378,1431,4,2,2015-03-03,1
"12731","pH0BLkL4cbxKzu471VZnuA",36.1245818974,-115.1675528772,"true",3,"True","Asian",100,23,6026,13,697,1988,8,10,2017-01-28,1
"12732","G8k2E3oYHHl2o4lNJQwR-g",33.612935,-111.976905,"true",2,"True","Others",5,1,359,5,33,205,0,0,2013-02-16,1
"12733","_WvEXsx2eZ53lTWHlIx9kg",33.4475192982,-112.0736437559,"true",2,"True","American",31,11,819,9,125,726,2,5,2016-05-29,1
"12734","IALVdIEdp8n6aJed1hBGhg",33.466193,-111.919829,"true",1,"True","Others",11,3,102,6,10,161,1,2,2016-09-30,0
"12735","19S0gFtg5GTX6CkiApJiAQ",36.1594235,-115.2515385,"true",1,"True","Mexican",29,5,3022,7,641,4321,2,1,2015-05-03,1
"12736","Z0CQ9oJySxJpB8RbK6NUgg",36.0116514,-115.1193693,"true",1,"True","Others",NA,5,391,4,24,359,2,3,2014-11-13,0
"12737","B7XwqO9Lbzq-VtOiRobfCg",36.156094,-115.333584,"true",2,"False","Others",3,6,2916,9,219,1664,1,2,2011-09-05,1
"12738","6s7uduX1Q1KSjOKvwxYkRA",36.1022995155,-115.2024506405,"true",2,"False","Others",NA,1,1193,7,122,297,0,1,2012-11-05,1
"12739","rTZVcJZ8G80i6NjLw0SW8Q",36.0417267,-115.1839224,"false",2,"True","Others",NA,1,200,1,10,61,0,1,2010-10-03,1
"12740","igHYkXZMLAc9UdV5VnR_AA",36.166576,-115.286232,"true",2,"True","Others",115,48,3241,9,378,2665,10,13,2017-10-13,1
"12741","kBJfBVaXJtPEKLTov1hJdQ",33.4948726,-112.0535765,"true",2,"True","Asian",21,5,1345,12,199,1144,1,3,2012-09-19,1
"12742","Po0QGzgwFrfnGJEi_akCjA",36.1258775,-115.197855,"true",2,"True","Asian",6,7,293,4,25,510,1,1,2012-02-20,1
"12743","k3zrItO4l9hwfLRwHBDc9w",33.500169,-111.919817,"true",2,"False","American",5,1,488,10,50,580,1,0,2011-09-10,1
"12744","bRR4gsjHv0F_RnRGjQBqlg",36.1250824,-115.2794907,"true",1,"True","Others",17,4,71,NA,2,170,2,1,2013-07-27,1
"12745","O_UC_izJXcAmkm6HlEyGSA",43.6759577693,-79.4011840224,"true",2,"True","Mexican",20,4,288,10,83,516,1,2,2017-03-19,0
"12746","Hk1Q874UqawFXq0XzIIBYg",43.829269576,-79.3532338993,"true",4,"True","Others",76,6,562,10,715,6314,1,4,2018-02-17,1
"12747","hihud--QRriCYZw1zZvW4g",36.108898,-115.151261,"true",2,"True","Asian",323,8,1135,5,136,516,3,5,2015-11-20,1
"12748","3uC7Lbc3RgUDTWQlBu4PqQ",36.12291,-115.170716,"true",2,"True","Others",44,5,1221,9,86,1047,1,2,2012-09-28,0
"12749","qFAw6wHMMcr4ctF-ZdGhEA",36.121929,-115.168416,"true",2,"True","Others",20,1,176,NA,1,46,1,0,2013-11-09,1
"12750","o86OGfW63bVqWkIrvxcEQQ",33.5066042,-111.9257002,"true",2,"True","Others",24,2,22,NA,5,247,2,0,2017-05-03,1
"12751","5o6qOFzZ4NrJ6bJ39ohCtA",33.683323,-112.092428,"true",1,"True","Others",2,1,12,NA,0,245,0,0,2014-08-16,1
"12752","JWDiG0nSsM7GQ9QFRTxU9w",36.0544216949,-115.2774082575,"true",2,"False","Others",6,20,2916,9,219,1664,1,13,2014-10-08,1
"12753","RcAYhVDobQ9nE9qHUOOSsA",33.3189479,-111.9697154,"true",1,"True","Others",2,2,141,8,20,310,0,1,2014-05-21,1
"12754","YRyYbOSwvHkZsZOLv98oQg",36.1093921899,-115.1737730061,"true",3,"True","Others",77,5,955,9,165,1185,1,4,2013-06-19,1
"12755","gHoP4eJimaMltfUlp6EP4Q",36.144469052,-115.2366719569,"true",2,"True","Others",14,12,3975,9,730,907,4,5,2013-09-03,1
"12756","ujHiaprwCQ5ewziu0Vi9rw",36.11322,-115.17689,"true",3,"True","American",136,4,1410,8,148,1028,2,2,2012-07-16,1
"12757","9d_eZEMaU7RLteMi9BnkKQ",33.2972051218,-111.7482425096,"false",2,"True","American",8,5,221,2,19,892,1,3,2018-08-26,1
"12758","gTw6PENNGl68ZPUpYWP50A",36.0468023773,-115.2441707253,"true",2,"True","Others",52,1,425,3,11,150,1,0,2011-04-21,1
"12759","PR1LvgAgtxYMIBKVSB-McQ",45.5247018,-73.6258106,"true",2,"True","Others",NA,1,1363,6,104,82,1,0,2017-08-06,0
"12760","PaYHG4FkH4-tUX_wfYEbcg",33.5009342365,-111.9284000847,"true",1,"True","American",11,1,179,3,17,200,0,1,2012-07-31,1
"12761","6qKjl6xJQzLb9ka-QbTudA",36.0125551484,-115.1198029162,"true",1,"True","Mexican",7,9,917,8,180,1028,4,1,2014-10-28,0
"12762","TCWMgOiV0PxQkWE1SyBIWQ",36.1091636136,-115.1534932852,"true",4,"True","Asian",28,1,949,4,47,437,1,0,2012-02-01,0
"12763","rioQ_p2pILNbJ4Xp5jW6-Q",36.1677166,-115.1383532,"true",2,"True","Others",NA,24,3198,9,378,1431,7,9,2016-06-11,1
"12764","atNpoWy_XrhT9EUIEP6azg",33.498915,-111.928258,"true",2,"False","Others",3,1,853,8,74,258,0,1,2010-02-20,0
"12765","lAR6Lj6-zBxQNqflZt0zTQ",36.1149437266,-115.1518316567,"true",2,"True","Others",25,4,313,3,25,510,1,2,2012-12-08,1
"12766","eAc9Vd6loOgRQolMXQt6FA",36.091895,-115.175256,"true",3,"True","Others",NA,32,2916,12,596,2963,9,11,2013-12-15,1
"12767","tKi4OvAlckcVzeP92InsOQ",33.3780196,-111.7413942,"false",2,"True","American",NA,1,1155,5,297,248,1,0,2017-09-18,0
"12768","-8iwcXhLnyqbLgvcrJGgaw",35.445159,-80.879415,"true",2,"True","American",3,2,2063,11,117,967,1,1,2011-10-01,1
"12769","wfCNNMkeJcpWr9jj1hcdAA",43.8624670772,-79.3072325344,"true",2,"True","Asian",42,1,562,10,715,6314,0,1,2017-05-28,1
"12770","hIUKufhwR6Ifn7bi0-phLA",36.066865,-115.273241,"true",1,"True","Others",28,54,3378,9,912,4308,7,16,2014-07-03,1
"12771","QDvUdj36I_oAzXoFzCQnNA",33.611642,-111.864719,"true",2,"True","Others",3,11,73,6,6,192,0,1,2013-02-21,1
"12772","CKoDbOpF_CSyy6_lttqjKg",33.508088,-112.035805,"true",2,"True","American",22,3,265,3,16,132,2,1,2015-08-15,1
"12773","W7DwXa_7LNmETFHSQJZ2Lg",36.1446660205,-115.272705995,"true",2,"True","Others",30,4,3975,6,730,907,2,1,2013-10-25,1
"12774","OHFH6ALQqq35NiEbD1eXuw",36.105081,-115.20764,"true",2,"True","Others",28,11,2916,9,219,1664,1,3,2012-07-07,1
"12775","efOtTiIqTvLijm3kIYgqPQ",43.7866877,-79.4181841,"true",2,"True","Others",7,2,562,10,715,6314,0,1,2017-08-16,1
"12776","pBFewLcdLnf1XwPTE4jtyQ",33.5814933,-111.9235093,"true",2,"True","American",21,2,471,9,55,439,1,1,2013-06-16,1
"12777","sKrlmbrZWCyLIgiMihCPqw",33.493853,-111.9256247,"true",2,"True","Asian",15,13,1057,5,70,414,3,2,2014-04-16,1
"12778","3xykzfVY2PbdjKCRDLdzTQ",36.063167,-115.037421,"true",2,"True","Others",23,5,856,4,45,371,2,1,2013-05-13,1
"12779","KHcqvfwkGv6k6KtLDcpogQ",45.524609,-73.5965301,"true",2,"True","American",17,6,3276,8,594,1281,1,1,2013-06-12,1
"12780","7tNY4BYLA4laqWNV4IWGQg",36.022468449,-115.0831684477,"true",2,"True","Others",17,13,1163,6,86,772,3,6,2013-06-30,1
"12781","QdXg79fKbFLEPePPnL02Fw",36.0674448,-115.1745021,"true",3,"True","Others",NA,5,3094,9,48,584,3,2,2011-10-15,1
"12782","JMiaNitMzMbJm6Kh0RbT5A",43.646954,-79.382159,"true",4,"True","American",60,3,164,4,28,427,2,0,2014-09-05,0
"12783","iUHz8jIWjkbx6pXsTUNIaw",33.639741,-111.9443776,"true",2,"True","American",1,1,558,5,33,367,1,0,2011-03-25,1
"12784","zuVvDYJkKAbXQTTBauAqJQ",33.638815,-111.8820824,"true",2,"False","Others",1,3,2065,8,113,1266,1,2,2013-04-04,0
"12785","nlVjdQq9FzdQ3bfy-8y80g",40.395941,-80.034821,"true",1,"True","American",6,6,173,6,46,628,2,2,2016-09-15,1
"12786","4VkLiFoIEjTTpbCRgxjnCQ",35.9951546506,-115.2063505638,"true",2,"True","Others",17,5,693,8,76,1117,2,3,2016-07-15,1
"12787","Uvq6V0G784vJzYFjLddIgg",33.5534429,-112.2707684,"true",2,"False","American",4,2,212,6,17,210,0,2,2017-05-06,1
"12788","KskYqH1Bi7Z_61pH6Om8pg",36.1436636,-115.1418906,"true",2,"False","Others",98,43,2940,13,415,3061,13,18,2017-03-18,1
"12789","v_yCY6NCwxCPIsNZR80UfQ",36.167814,-115.140447,"true",1,"True","Others",81,4,590,7,166,617,0,3,2016-04-21,1
"12790","4JNXUYY8wbaaDmk3BPzlWw",36.112859,-115.172434,"true",2,"True","Others",225,9,2916,9,596,2963,3,3,2011-03-20,1
"12791","q9_gLvTNf11etVxbH7JY0Q",43.662726844,-79.403279046,"true",4,"True","Others",113,5,167,6,42,598,1,1,2015-11-01,0
"12792","grlL6zmHBOer9rPycsRhBA",36.1679746,-115.1404417,"true",2,"True","Others",31,5,718,7,166,617,0,5,2017-05-04,1
"12793","Yiw2jUJzUdFmglHZgj4RaQ",36.1472362714,-115.299834609,"true",2,"False","Asian",9,13,2916,9,251,1664,3,7,2013-11-30,1
"12794","9ULcHyUTN1O16Vr8KUMQew",33.5974146,-112.0124025,"true",1,"True","Others",NA,2,185,3,32,410,1,1,2017-12-20,0
"12795","zdE82PiD6wquvjYLyhOJNA",36.179939,-115.206417,"true",1,"True","Asian",12,11,3975,9,730,1019,2,4,2011-09-14,1
"12796","lKq4Qsz13FDcAVgp49uukQ",36.094448,-115.176184,"true",2,"True","Others",13,2,583,8,263,962,1,1,2012-10-07,1
"12797","eAc9Vd6loOgRQolMXQt6FA",36.091895,-115.175256,"true",3,"True","Others",NA,55,2916,12,596,2963,13,19,2018-05-27,1
"12798","ZAuAwz1ijuydn5yL3q3rzA",36.1267591884,-115.2093938614,"true",1,"True","Others",27,20,3558,9,378,1614,3,10,2015-02-07,1
"12799","jScBTQtdAt-8RshaiBEHgw",36.0107451,-115.0648029,"true",2,"True","Asian",54,2,818,7,146,520,0,1,2016-06-15,1
"12800","Q7m8G4579-XYKV3LMW8V7g",36.108898,-115.151261,"true",2,"True","Asian",15,7,1215,6,61,284,2,3,2015-02-20,1
"12801","iGEvDk6hsizigmXhDKs2Vg",43.6543411559,-79.4004796073,"true",1,"True","Mexican",56,19,562,10,715,6314,4,8,2018-06-20,0
